Source,RA_ICRS,DEC_ICRS,e_RA_ICRS,e_DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,RV,e_VR,Gmag,e_Gmag,Mass_Flame
4295806720,44.99615537864534,0.005615226341865997,0.10161826759576797,0.1013338714838028,11.93835156938502,0.13794228434562683,-4.0806193394130865,0.13316982984542847,0.3543305595550248,0.12266381084918976,0.0,0.0,17.64142608642578,0.0013630939421143443,0.75
34361129088,45.00432028915398,0.021047763781174733,0.09731972217559814,0.10175297409296036,29.518344127131527,0.13369284570217133,19.231654938806578,0.1339217573404312,3.235017271512856,0.12045025080442429,0.0,0.0,17.571619033813477,0.0013062123130293442,0.75
38655544960,45.004978371745516,0.019879675701858644,0.017885398119688034,0.0187715794891119,29.686339048921702,0.023771733045578003,19.115199913956804,0.023830384016036987,3.1391701154499523,0.022347411140799522,41.18717575073242,3.1130337715148926,14.128453254699707,0.00029430022437038723,0.7695896029472351
309238066432,44.99503714416301,0.03815169755425531,0.3220394551753998,0.2835048735141754,0.7103390705704198,0.4276462197303772,-1.2901219547580884,0.3647293746471405,1.383149618921834,0.36790668964385986,0.0,0.0,19.597301483154297,0.0044689005429805004,0.75
343597448960,44.96389626549711,0.04359494367771267,0.11717600375413895,0.10900387167930603,6.567298538749751,0.15457995235919952,-1.9309049068089978,0.13605056703090668,0.196147669341387,0.13346447050571442,0.0,0.0,18.135032653808594,0.001805984711622542,0.75
515396233856,44.99832707810714,0.0663327072023917,0.3252028822898865,0.325257271528244,4.4730107982688825,0.4134311378002167,-7.899813584834864,0.36434412002563477,0.242393515888563,0.37432366609573364,0.0,0.0,19.433544158935547,0.004139709571051153,0.75
549755818112,45.04828232129832,0.04825396034378256,0.027803512290120125,0.026499804109334946,0.8431278207235642,0.03881713002920151,-16.443764103221557,0.032919734716415405,1.5834770072004039,0.03442544862627983,0.0,0.0,14.987767219543457,0.0003732647077259636,0.75
828929527040,45.02361979732255,0.06841876724959775,0.05434844642877579,0.057792775332927704,13.952005440191227,0.07820313423871994,-10.803908607898379,0.0772099643945694,1.2030946627289945,0.06681608408689499,0.0,0.0,16.580167770385742,0.000826974747402727,0.6881212592124939
927713095040,45.02672698087207,0.08169947826793385,0.30374446511268616,0.32289186120033264,3.762188004167931,0.47211185097694397,-1.2992822688041268,0.48244407773017883,0.0,0.36876311898231506,0.0,0.0,19.369260787963867,0.004443137971928704,0.75
966367933184,45.039080477403814,0.08685485276440565,0.4010120928287506,0.39762556552886963,2.1913411748700167,0.6095820665359497,3.4642070755210894,0.5775756239891052,1.4676968712367453,0.4597914218902588,0.0,0.0,19.95630645751953,0.005776181837670855,0.75
1099511693312,44.96654617792031,0.046308658367763794,0.2382439374923706,0.21918632090091705,3.0903498822519984,0.32522404193878174,-5.226022011190206,0.2834886610507965,0.0,0.2700788080692291,0.0,0.0,19.26808738708496,0.0035751287987178834,0.75
1275606125952,44.993270784169155,0.07633404499591856,0.04420725628733635,0.03741353377699852,-1.4354337293932473,0.057796578854322433,-6.594885755987001,0.04656132683157921,0.6296499872212442,0.048079200088977814,0.0,0.0,16.236270904541016,0.0006802001836216777,0.75
1340029955712,44.96907662980059,0.08442520281043711,0.09602301567792892,0.08374129980802536,1.791815582415574,0.12712158262729645,-2.698768383134208,0.10867080837488174,0.41561559118591507,0.10500272363424301,0.0,0.0,17.778533935546875,0.0014383210618156388,0.75
1340029956224,44.97846156970949,0.09257928817288391,0.1583280861377716,0.13882695138454437,0.1506681021660986,0.2139088660478592,-1.282375409893367,0.18137261271476746,0.3110649412264279,0.17188552021980286,0.0,0.0,18.61510467529297,0.0024172495175008493,0.75
