healpix_6,n_objetos
28743,484393
28752,373296
28753,353369
28754,480377
28755,450394
28756,335280
28757,321668
28758,425201
28759,391903
28765,473291
28802,372411
28803,429211
28805,458732
28806,391308
28807,161683
28808,181660
28809,150713
28810,121503
28811,208356
28812,101729
28813,75521
28814,170804
28815,174169
28816,237727
28818,144634
28824,69674
28825,115994
28826,147188
28827,58825
28828,325210
28830,90301
28831,149082
28832,195126
28833,415147
28834,286766
28835,427483
28849,496037
28852,468047
28853,339012
28858,437325
28859,285616
28862,249166
28863,378373
28874,128751
28875,120137
28877,466059
28878,196060
28879,246476
28889,411402
28890,213441
28891,242398
28892,350068
28894,346487
28895,456116
28896,226638
28897,163802
28899,315477
28900,212864
28901,119793
28902,410401
28903,291744
28912,130118
28913,165008
28914,300718
28915,149955
28916,197636
28917,149346
28918,184224
28919,148363
28921,308544
28924,290179
28925,215638
28927,358691
28928,301565
28929,256910
28930,362627
28931,314800
28932,208449
28933,176032
28934,258491
28935,214040
28936,423277
28937,356769
28939,393045
28940,307128
28941,253642
28942,346653
28943,318173
28944,144044
28945,135428
28946,169566
28947,163221
28948,125547
28949,112304
28950,149489
28951,131629
28952,204009
28953,189383
28954,263441
28955,200741
28956,183357
28957,163597
28958,218522
28959,194777
28961,421850
28964,424460
28965,400097
28976,314649
28977,232763
28978,409903
28979,328678
28980,227563
28981,226605
28982,287896
28983,258909
28985,386508
28987,473615
28988,328067
28989,282956
28990,392303
28991,353776
28992,106551
28993,96218
28994,121147
28995,112399
28996,90084
28997,85516
28998,103211
28999,96142
29000,146174
29001,132644
29002,173611
29003,161109
29004,120463
29005,110017
29006,146106
29007,131357
29008,81834
29009,77509
29010,91253
29011,87497
29012,70520
29013,64772
29014,80090
29015,72908
29016,102969
29017,98885
29018,119358
29019,112087
29020,91255
29021,83061
29022,104011
29023,94939
29024,204877
29025,187480
29026,249588
29027,225914
29028,167794
29029,146190
29030,197495
29031,172984
29032,283735
29033,273779
29034,351567
29035,331157
29036,238893
29037,195820
29038,291109
29039,249326
29040,138322
29041,129648
29042,157475
29043,156395
29044,120977
29045,109665
29046,142002
29047,125924
29048,182027
29049,177404
29050,205348
29051,193444
29052,165923
29053,148312
29054,183939
29055,171588
29070,220185
29077,429623
29079,475948
29088,303588
29089,306162
29090,161829
29091,107001
29092,219841
29093,318086
29094,191761
29095,316440
29096,164017
29097,131744
29098,263495
29099,160583
29100,216151
29101,164469
29102,113156
29103,76406
29104,446388
29107,484643
29110,321699
29111,463035
29112,151560
29113,99472
29114,121551
29115,161340
29116,144114
29117,306149
29118,151813
29119,113232
29120,395254
29121,371748
29122,453672
29123,412902
29124,327953
29125,291368
29126,371651
29127,307329
29129,488075
29132,447326
29133,345539
29135,435111
29136,247691
29137,216093
29138,304494
29139,238702
29140,204325
29141,191766
29142,225113
29143,229194
29144,341421
29145,297138
29146,366562
29147,347038
29148,272472
29149,241776
29150,338524
29151,287568
29154,420616
29157,427372
29159,445130
29162,241433
29163,351173
29167,495348
29168,354960
29169,319191
29170,423614
29171,336475
29172,382224
29173,312376
29174,352904
29175,420341
29176,427157
29177,405079
29178,423055
29179,474612
29180,476149
29189,484878
29190,461681
29193,330975
29196,482948
29199,450622
29200,420429
29201,306824
29204,201613
29205,340798
29206,448803
29210,379002
29211,456091
29212,400688
29213,400929
29215,337725
29216,474279
29217,445287
29218,364815
29219,356548
29220,394244
29221,346480
29222,367506
29223,348306
29224,268254
29225,270271
29226,190071
29227,205439
29228,294160
29229,273611
29230,199007
29231,171690
29232,364393
29233,415334
29234,388000
29235,291301
29236,448444
29237,352410
29238,365180
29239,317763
29240,233574
29241,246419
29242,192151
29243,225219
29244,252616
29245,341766
29246,268376
29247,287169
29258,429238
29269,391823
29280,370094
29281,463526
29282,457181
29283,473169
29284,314333
29286,392443
29288,428044
29289,300936
29290,308731
29291,304521
29292,356024
29293,461150
29294,372636
29295,398021
29306,403234
29307,405379
29309,489659
29310,384417
29311,361302
29312,123665
29313,143478
29314,86660
29315,111176
29316,146736
29317,163381
29318,135798
29319,145753
29320,92558
29321,98684
29322,57172
29323,49726
29324,104184
29325,116213
29326,72383
29327,81890
29328,186292
29329,207503
29330,152874
29331,164674
29332,222339
29333,237206
29334,181516
29335,188775
29336,119130
29337,130601
29338,101328
29339,99554
29340,135991
29341,137031
29342,97708
29343,98091
29344,54247
29345,66034
29346,52836
29347,55564
29348,74759
29349,75619
29350,56282
29351,53732
29352,46342
29353,39266
29354,24851
29355,29299
29356,39291
29357,45182
29358,37892
29359,34636
29360,81205
29361,89718
29362,49243
29363,56309
29364,84333
29365,83145
29366,65341
29367,68275
29368,40672
29369,46148
29370,42540
29371,42141
29372,45979
29373,43168
29374,29890
29375,28735
29376,269991
29377,275875
29378,199777
29379,205307
29380,298562
29381,298586
29382,211631
29383,218097
29384,142054
29385,145857
29386,105657
29387,102479
29388,155439
29389,154518
29390,107300
29391,104710
29392,292114
29393,280850
29394,204100
29395,213006
29396,283562
29397,277661
29398,195498
29399,185986
29400,148494
29401,142568
29402,112863
29403,119945
29404,148697
29405,139676
29406,120608
29407,120515
29408,84772
29409,81374
29410,67114
29411,63530
29412,81762
29413,82514
29414,59550
29415,60262
29416,48443
29417,44259
29418,35198
29419,36272
29420,45544
29421,46495
29422,40811
29423,45140
29424,84102
29425,90108
29426,63497
29427,68893
29428,98793
29429,102084
29430,73528
29431,80887
29432,52649
29433,52275
29434,41654
29435,40530
29436,47553
29437,52614
29438,39882
29439,43508
29440,266185
29441,263806
29442,472180
29444,248523
29445,186147
29446,480009
29447,349089
29453,480502
29455,373774
29456,188286
29457,305045
29458,354895
29459,333404
29460,188570
29461,79281
29462,164394
29463,64928
29464,253885
29465,234897
29466,249559
29467,169963
29468,89688
29469,101889
29470,194055
29471,94880
29475,455789
29476,432897
29477,324544
29478,391396
29479,362129
29480,489095
29481,379516
29482,365238
29483,381006
29484,305381
29485,290633
29486,348202
29487,264001
29488,281405
29489,155787
29490,330698
29491,207823
29492,182230
29493,155993
29494,242058
29495,204969
29496,249854
29497,202300
29498,172237
29499,154001
29500,240470
29501,206277
29502,177297
29503,155862
29504,103998
29505,124756
29506,115112
29507,223715
29508,181805
29509,198096
29510,209592
29511,176414
29512,162867
29513,327283
29514,57424
29515,89369
29516,249722
29517,195447
29518,165897
29519,158813
29520,281190
29521,303524
29522,151897
29523,116628
29524,446605
29525,471623
29526,188502
29527,315166
29528,178571
29529,127508
29530,253999
29531,204742
29532,124587
29533,123176
29534,174332
29535,108077
29536,98767
29537,131721
29538,165088
29539,173842
29540,230965
29541,285049
29542,166447
29543,145937
29544,243493
29545,160331
29546,158754
29547,136769
29548,156598
29549,124185
29550,135375
29551,125787
29552,200132
29553,168769
29554,144018
29555,135049
29556,152761
29557,179539
29558,206006
29559,215629
29560,158703
29561,190196
29562,129958
29563,151385
29564,305509
29565,324271
29566,182998
29567,234779
29568,287600
29569,273780
29570,200012
29571,178960
29572,237003
29573,192233
29574,173861
29575,154618
29576,133221
29577,135112
29578,101287
29579,111514
29580,144415
29581,122597
29582,93138
29583,82369
29584,133432
29585,113384
29586,119815
29587,105985
29588,94098
29589,120056
29590,126527
29591,121918
29592,121243
29593,117248
29594,83070
29595,74267
29596,102740
29597,107964
29598,91211
29599,93995
29600,96344
29601,91559
29602,71449
29603,67621
29604,81925
29605,75405
29606,47529
29607,54921
29608,59603
29609,53652
29610,39113
29611,47834
29612,46930
29613,48312
29614,49393
29615,47975
29616,74376
29617,67994
29618,68897
29619,66476
29620,82397
29621,88981
29622,47442
29623,58806
29624,46484
29625,49377
29626,43955
29627,53579
29628,46735
29629,52458
29630,52347
29631,47440
29632,120120
29633,121458
29634,82798
29635,105725
29636,143977
29637,146958
29638,105489
29639,87486
29640,108629
29641,120676
29642,109366
29643,110912
29644,112305
29645,89652
29646,98953
29647,54981
29648,137541
29649,195865
29650,124265
29651,140459
29652,197807
29653,110046
29654,182902
29655,131954
29656,72288
29657,58160
29658,27192
29659,25394
29660,83103
29661,45745
29662,37879
29663,37254
29664,90865
29665,88445
29666,71367
29667,79457
29668,82034
29669,87122
29670,73507
29671,66562
29672,64358
29673,66578
29674,53515
29675,62750
29676,62852
29677,73927
29678,67342
29679,66746
29680,74727
29681,45174
29682,62103
29683,73767
29684,43156
29685,50633
29686,74689
29687,60208
29688,71020
29689,87563
29690,74619
29691,79737
29692,93906
29693,99156
29694,82368
29695,90619
29696,59093
29697,55980
29698,67726
29699,62852
29700,52191
29701,47012
29702,58499
29703,53163
29704,76122
29705,69323
29706,84928
29707,77693
29708,63258
29709,58596
29710,70664
29711,64522
29712,44983
29713,39120
29714,49847
29715,44241
29716,37711
29717,38138
29718,45835
29719,39825
29720,54618
29721,51969
29722,59461
29723,55861
29724,47773
29725,44011
29726,52206
29727,47411
29728,98174
29729,89768
29730,114302
29731,104507
29732,80621
29733,74553
29734,93354
29735,85881
29736,133645
29737,121927
29738,152270
29739,142025
29740,105422
29741,97556
29742,121627
29743,115906
29744,66531
29745,61805
29746,78540
29747,71743
29748,56980
29749,51699
29750,66980
29751,57911
29752,91623
29753,84106
29754,103894
29755,97978
29756,75873
29757,64604
29758,88047
29759,77340
29760,38115
29761,36007
29762,40708
29763,40254
29764,33405
29765,31075
29766,37391
29767,35171
29768,41127
29769,43764
29770,45024
29771,44775
29772,41149
29773,37975
29774,44868
29775,41952
29776,30097
29777,28673
29778,32866
29779,31085
29780,28415
29781,28075
29782,29699
29783,30182
29784,35389
29785,34000
29786,39820
29787,38694
29788,32970
29789,32396
29790,36454
29791,34525
29792,49174
29793,47415
29794,55357
29795,53730
29796,45291
29797,48725
29798,49201
29799,50293
29800,60203
29801,57776
29802,68943
29803,63639
29804,57798
29805,52779
29806,62778
29807,58527
29808,45747
29809,41962
29810,51158
29811,45882
29812,40612
29813,38479
29814,43247
29815,43115
29816,52670
29817,51814
29818,52677
29819,56837
29820,47714
29821,46561
29822,51563
29823,52024
29824,176884
29825,155978
29826,195496
29827,163244
29828,137013
29829,128502
29830,146303
29831,138517
29832,227150
29833,206545
29834,256834
29835,236871
29836,155006
29837,149985
29838,198017
29839,176727
29840,119356
29841,111754
29842,134782
29843,127507
29844,98552
29845,87941
29846,113247
29847,99992
29848,146685
29849,145920
29850,168405
29851,163135
29852,128106
29853,119999
29854,148526
29855,139382
29856,277429
29857,295898
29858,435019
29859,390838
29860,255619
29861,238533
29862,333445
29863,304872
29865,478782
29868,436720
29869,403766
29872,216739
29873,189206
29874,272049
29875,241239
29876,152213
29877,151781
29878,177579
29879,158754
29880,344587
29881,279089
29882,428093
29883,359880
29884,204155
29885,173423
29886,296931
29887,211762
29888,78762
29889,72583
29890,89499
29891,79505
29892,71344
29893,65412
29894,76541
29895,73360
29896,104546
29897,91472
29898,123143
29899,111010
29900,83116
29901,75657
29902,95242
29903,79644
29904,63779
29905,55535
29906,70420
29907,64566
29908,57360
29909,57592
29910,64656
29911,64464
29912,72600
29913,70080
29914,75458
29915,71879
29916,71587
29917,71112
29918,77080
29919,76328
29920,135128
29921,124485
29922,142838
29923,126276
29924,111629
29925,87657
29926,116934
29927,98010
29928,164617
29929,153913
29930,167035
29931,169641
29932,139847
29933,128591
29934,161894
29935,148363
29936,78587
29937,80945
29938,96513
29939,100564
29940,85208
29941,84712
29942,101692
29943,99970
29944,119913
29945,124739
29946,140292
29947,156632
29948,125547
29949,119636
29950,152888
29951,142918
29952,26911
29953,24368
29954,30322
29955,27751
29956,24410
29957,23360
29958,26147
29959,25132
29960,31664
29961,31465
29962,33836
29963,33359
29964,28022
29965,26867
29966,31031
29967,27327
29968,22442
29969,21374
29970,23720
29971,22671
29972,20702
29973,21115
29974,22061
29975,21670
29976,25584
29977,24231
29978,26873
29979,25857
29980,23799
29981,23163
29982,25420
29983,24667
29984,35391
29985,35150
29986,37847
29987,36217
29988,34194
29989,28512
29990,34114
29991,32072
29992,40316
29993,35833
29994,43926
29995,37828
29996,34487
29997,34979
29998,35843
29999,35271
30000,26081
30001,27209
30002,28239
30003,28697
30004,27657
30005,26041
30006,28778
30007,28138
30008,32872
30009,31398
30010,35388
30011,36870
30012,31229
30013,30314
30014,33839
30015,32254
30016,19946
30017,18943
30018,21165
30019,19813
30020,18453
30021,17360
30022,19614
30023,18431
30024,22359
30025,21196
30026,23283
30027,22785
30028,20597
30029,19626
30030,21032
30031,21021
30032,16902
30033,16165
30034,17730
30035,17299
30036,15669
30037,14705
30038,16362
30039,16009
30040,19381
30041,18134
30042,20554
30043,20017
30044,17607
30045,16515
30046,18591
30047,17740
30048,25210
30049,22920
30050,27714
30051,25021
30052,22776
30053,22485
30054,25831
30055,24850
30056,30389
30057,27328
30058,32498
30059,30305
30060,27119
30061,27533
30062,28277
30063,30289
30064,22291
30065,21256
30066,24204
30067,23169
30068,20355
30069,19140
30070,21116
30071,20430
30072,25309
30073,24860
30074,28349
30075,27547
30076,23244
30077,22180
30078,25325
30079,24246
30080,48005
30081,43823
30082,58001
30083,49553
30084,40973
30085,34855
30086,44908
30087,45909
30088,68080
30089,61979
30090,80673
30091,71649
30092,56907
30093,54117
30094,66762
30095,61725
30096,36934
30097,42253
30098,45003
30099,46689
30100,39455
30101,36000
30102,45800
30103,41872
30104,52363
30105,50759
30106,58381
30107,56479
30108,48359
30109,49290
30110,54631
30111,55209
30112,86157
30113,83100
30114,94026
30115,96926
30116,78149
30117,70651
30118,88353
30119,80976
30120,107687
30121,99775
30122,122642
30123,106839
30124,98249
30125,85498
30126,106735
30127,98693
30128,67737
30129,64469
30130,75485
30131,72855
30132,62794
30133,60445
30134,70355
30135,67326
30136,82208
30137,83772
30138,97458
30139,95159
30140,80904
30141,76866
30142,92867
30143,90578
30144,35662
30145,33478
30146,39303
30147,37030
30148,30593
30149,31086
30150,34178
30151,32772
30152,44966
30153,42263
30154,52841
30155,48497
30156,38670
30157,36963
30158,43666
30159,40842
30160,31435
30161,29567
30162,34512
30163,32934
30164,27519
30165,26198
30166,30278
30167,29073
30168,36237
30169,36159
30170,39805
30171,39583
30172,34083
30173,31586
30174,37131
30175,35004
30176,59161
30177,56760
30178,63499
30179,64542
30180,49276
30181,45557
30182,58137
30183,49831
30184,74893
30185,70615
30186,84192
30187,77484
30188,67881
30189,61150
30190,74513
30191,70259
30192,44027
30193,42469
30194,47956
30195,46246
30196,39938
30197,37984
30198,43756
30199,42423
30200,54632
30201,49753
30202,65739
30203,57718
30204,50696
30205,46456
30206,57302
30207,52749
30216,232337
30218,83771
30219,205766
30225,429932
30227,457226
30228,325570
30229,259112
30230,338409
30231,302639
30232,492779
30233,492476
30234,413213
30235,298609
30236,409217
30237,291590
30238,317674
30239,344050
30240,149599
30241,85292
30242,250831
30243,144864
30244,313534
30245,260473
30246,299046
30247,300616
30248,233035
30249,132299
30250,124298
30251,53621
30252,176607
30253,297747
30254,41325
30255,125953
30256,241467
30257,108125
30258,210033
30259,148649
30260,89447
30261,201568
30262,59250
30263,134546
30264,380615
30265,325183
30266,262989
30267,201686
30268,133596
30269,123395
30270,225617
30271,118959
30272,155274
30273,183598
30274,228200
30275,241095
30276,194806
30277,180438
30278,238418
30279,253728
30280,316871
30281,321981
30282,337321
30283,416087
30284,314796
30285,291907
30286,366001
30287,369317
30288,172146
30289,185015
30290,232864
30291,247554
30292,180894
30293,164621
30294,213336
30295,176390
30296,257311
30297,250585
30298,355420
30299,316054
30300,246375
30301,209249
30302,286095
30303,261097
30304,372326
30306,465053
30308,401776
30309,448516
30310,310691
30311,146442
30312,329674
30313,391911
30314,105467
30315,77128
30316,105566
30317,22765
30318,36498
30319,27390
30320,310085
30321,388230
30322,156923
30323,302502
30324,363240
30325,304261
30326,384865
30327,373577
30328,48169
30329,248114
30330,44111
30331,156267
30332,422831
30333,403797
30334,365878
30335,348946
30336,82339
30337,50061
30338,115338
30339,32077
30340,39922
30341,11328
30342,104197
30343,46284
30344,62233
30345,84949
30346,53770
30347,80011
30348,92529
30349,95758
30350,87502
30351,95069
30352,44882
30353,60236
30354,53381
30355,62468
30356,86465
30357,108054
30358,40526
30359,49782
30360,67424
30361,38682
30362,102589
30363,41257
30364,52622
30365,92142
30366,40908
30367,112711
30368,48576
30369,66839
30370,74591
30371,93286
30372,113758
30373,113992
30374,122920
30375,111766
30376,111751
30377,117504
30378,103964
30379,102326
30380,101096
30381,94973
30382,105517
30383,116920
30384,76503
30385,77856
30386,91999
30387,98630
30388,89958
30389,147415
30390,124844
30391,154386
30392,108141
30393,120549
30394,122842
30395,132741
30396,134464
30397,158874
30398,138141
30399,137481
30400,147375
30401,77242
30402,82279
30403,100854
30404,53945
30405,31300
30406,69728
30407,43640
30408,97913
30409,104545
30410,127315
30411,161834
30412,88823
30413,65538
30414,207874
30415,208850
30416,37890
30417,29861
30418,52284
30419,23512
30420,39382
30421,89098
30422,21835
30423,26106
30424,58250
30425,30813
30426,137408
30427,84385
30428,26312
30429,29264
30430,54667
30431,40301
30432,158379
30433,162487
30434,152613
30435,121413
30436,188819
30437,242614
30438,169911
30439,207069
30440,163105
30441,124193
30442,143989
30443,137623
30444,138989
30445,192313
30446,141150
30447,176748
30448,216546
30449,101081
30450,214300
30451,121683
30452,73706
30453,47329
30454,82511
30455,117570
30456,214704
30457,196402
30458,200238
30459,219283
30460,136349
30461,166271
30462,200917
30463,205940
30464,139660
30465,125648
30466,161850
30467,158059
30468,122520
30469,125033
30470,150297
30471,162577
30472,210003
30473,206081
30474,229843
30475,241518
30476,195814
30477,187173
30478,227336
30479,212356
30480,116734
30481,105944
30482,142627
30483,133798
30484,108045
30485,103518
30486,126927
30487,120601
30488,169649
30489,149272
30490,218333
30491,193638
30492,146393
30493,139707
30494,177170
30495,158191
30496,271507
30497,221157
30498,317462
30499,244491
30500,210586
30501,237445
30502,165674
30503,217735
30504,231296
30505,296265
30506,158636
30507,206540
30508,182250
30509,221690
30510,289169
30511,236216
30512,240523
30513,228334
30514,238607
30515,272090
30516,222026
30517,194625
30518,276759
30519,244849
30520,242526
30521,325892
30522,271226
30523,415441
30524,336150
30525,293680
30526,355342
30527,266157
30528,96347
30529,90588
30530,111755
30531,105028
30532,83141
30533,77505
30534,95562
30535,89286
30536,120588
30537,109123
30538,130159
30539,125425
30540,110645
30541,105133
30542,126969
30543,123394
30544,73695
30545,72684
30546,82495
30547,79939
30548,64956
30549,61100
30550,76903
30551,73270
30552,95817
30553,87571
